,id_1,id_2,score,edge_type
10884,589,382,0.1722705284407903,ingr-ingr
10885,605,556,0.12842324033341715,ingr-ingr
10886,529,499,0.15375775086549576,ingr-ingr
10887,560,183,0.31034218889998044,ingr-ingr
10888,89,51,0.12421524445085,ingr-ingr
10889,387,81,0.3021966285334096,ingr-ingr
10890,226,219,0.17740223824838985,ingr-ingr
10891,584,265,0.15474190061487314,ingr-ingr
10892,58,582,0.1692926639227013,ingr-ingr
10893,173,614,0.1759236403849803,ingr-ingr
10894,123,577,0.11717965616592638,ingr-ingr
10895,16,261,0.12963904691689307,ingr-ingr
10896,108,155,0.17109248522230647,ingr-ingr
10897,300,370,0.2015063615563738,ingr-ingr
10898,553,34,0.2091814075788211,ingr-ingr
10899,363,165,0.1554055846353388,ingr-ingr
10900,351,561,0.23555963297166144,ingr-ingr
10901,606,227,0.25891807066302913,ingr-ingr
10902,410,5,0.16294291201494734,ingr-ingr
10903,586,442,0.1219517968877658,ingr-ingr
10904,418,536,0.05870955814244755,ingr-ingr
10905,383,174,0.25311552638143164,ingr-ingr
10906,284,239,0.4324646635960955,ingr-ingr
10907,187,349,0.17040870973440456,ingr-ingr
10908,409,203,0.21377142035040106,ingr-ingr
10909,107,482,0.2597286299797901,ingr-ingr
10910,144,104,0.08755651091924993,ingr-ingr
10911,51,370,0.294414622680706,ingr-ingr
10912,553,220,0.15109398004864416,ingr-ingr
10913,221,305,0.1565412163059879,ingr-ingr
10914,330,335,0.14093277759977232,ingr-ingr
10915,25,283,0.2767485222405542,ingr-ingr
10916,44,465,0.11866726494892292,ingr-ingr
10917,248,204,0.17545170163094168,ingr-ingr
10918,177,240,0.2849756500799672,ingr-ingr
10919,534,148,0.12204747215408282,ingr-ingr
10920,2,334,0.09751666117109938,ingr-ingr
10921,81,604,0.16432443496104274,ingr-ingr
10922,100,314,0.10993264231141232,ingr-ingr
10923,135,187,0.13179314766527744,ingr-ingr
10924,410,342,0.29171556521646463,ingr-ingr
10925,547,267,0.1077009549180789,ingr-ingr
10926,505,588,0.21362763920977995,ingr-ingr
10927,487,356,0.10547130116527802,ingr-ingr
10928,382,394,0.16732650864004692,ingr-ingr
10929,408,227,0.1610789047262261,ingr-ingr
10930,17,221,0.13159790363480012,ingr-ingr
10931,44,247,0.16684925006876894,ingr-ingr
10932,144,304,0.11473593688574267,ingr-ingr
10933,491,34,0.12663471564490622,ingr-ingr
10934,546,593,0.17059287037885865,ingr-ingr
10935,51,377,0.16453582441502018,ingr-ingr
10936,99,568,0.25742075724134555,ingr-ingr
10937,465,495,0.18538336152571994,ingr-ingr
10938,287,105,0.18233362169629566,ingr-ingr
10939,410,229,0.17743288784714387,ingr-ingr
10940,275,573,0.21774811029973865,ingr-ingr
10941,367,419,0.11793694756404095,ingr-ingr
10942,79,244,0.17394691597682885,ingr-ingr
10943,78,50,0.26353878890765786,ingr-ingr
10944,337,148,0.18987494667705346,ingr-ingr
10945,361,30,0.1681297647376358,ingr-ingr
10946,548,310,0.10915135927716832,ingr-ingr
10947,381,195,0.12368628934462635,ingr-ingr
10948,591,211,0.020972067940603658,ingr-ingr
10949,1,93,0.07654855817263434,ingr-ingr
10950,129,128,0.15904103074810216,ingr-ingr
10951,166,310,0.14748244178395778,ingr-ingr
10952,186,467,0.18455803575093652,ingr-ingr
10953,449,611,0.5318623688024399,ingr-ingr
10954,357,42,0.1144535969697128,ingr-ingr
10955,195,131,0.18748512914775786,ingr-ingr
10956,548,389,0.15796142726811718,ingr-ingr
10957,128,477,0.14316397025824273,ingr-ingr
10958,533,55,0.3431070356961133,ingr-ingr
10959,440,346,0.2698008285320821,ingr-ingr
10960,148,11,0.2397028044938804,ingr-ingr
10961,457,441,0.22029647796602764,ingr-ingr
10962,613,377,0.15908404423633055,ingr-ingr
10963,134,34,0.14603554385874942,ingr-ingr
10964,87,603,0.22335012380165872,ingr-ingr
10965,125,273,0.2001112402403924,ingr-ingr
10966,342,321,0.1524825830130251,ingr-ingr
10967,256,188,0.0852929396678551,ingr-ingr
10968,442,463,0.1910308433565853,ingr-ingr
10969,295,117,0.07308820766256129,ingr-ingr
10970,445,584,0.1175708810674384,ingr-ingr
10971,519,131,0.1229741431656488,ingr-ingr
10972,243,274,0.06130072154822725,ingr-ingr
10973,285,46,0.19485771444026595,ingr-ingr
10974,76,356,0.06657426937633372,ingr-ingr
10975,242,124,0.14803475406975014,ingr-ingr
10976,557,499,0.2839255153048785,ingr-ingr
10977,119,262,0.29187167775657985,ingr-ingr
10978,526,578,0.1402000608698986,ingr-ingr
10979,158,326,0.22324358402929587,ingr-ingr
10980,35,433,0.14375961360078982,ingr-ingr
10981,238,240,0.2482185540938605,ingr-ingr
10982,278,168,0.12530301850366024,ingr-ingr
10983,497,10,0.1627065744074761,ingr-ingr
10984,425,309,0.12634527206682247,ingr-ingr
10985,354,501,0.0414226323234812,ingr-ingr
10986,461,431,0.1477751031674739,ingr-ingr
10987,119,183,0.20338997510625872,ingr-ingr
10988,545,68,0.1159592871093027,ingr-ingr
10989,251,103,0.2204095584464993,ingr-ingr
10990,233,528,0.13998812597542132,ingr-ingr
10991,408,568,0.17946757197560992,ingr-ingr
10992,240,500,0.19259420247502887,ingr-ingr
10993,71,485,0.15615263206999236,ingr-ingr
10994,537,599,0.08672900160429597,ingr-ingr
10995,118,501,0.200149474642316,ingr-ingr
10996,246,318,0.1847630107076824,ingr-ingr
10997,119,36,0.18287927820682331,ingr-ingr
10998,247,19,0.1807114486238014,ingr-ingr
10999,412,68,0.11500591038427052,ingr-ingr
11000,215,323,0.1666898233249604,ingr-ingr
11001,15,153,0.20054915451014269,ingr-ingr
11002,146,24,0.10621106997302418,ingr-ingr
11003,581,411,0.3010973996213828,ingr-ingr
11004,576,251,0.15499647466151112,ingr-ingr
11005,42,217,0.13045761341156673,ingr-ingr
11006,260,16,0.2342642010741855,ingr-ingr
11007,66,195,0.10153750883239107,ingr-ingr
11008,363,399,0.13743448610729175,ingr-ingr
11009,316,23,0.2841131359732189,ingr-ingr
11010,529,240,0.13127105623238022,ingr-ingr
11011,331,237,0.21714356811506624,ingr-ingr
11012,596,599,0.13268714241707594,ingr-ingr
11013,43,561,0.15722450798278964,ingr-ingr
11014,408,37,0.09186070743317888,ingr-ingr
11015,264,162,0.14933064952462785,ingr-ingr
11016,504,551,0.20808496904089047,ingr-ingr
11017,122,218,0.16478549446828322,ingr-ingr
11018,430,275,0.2114228394921905,ingr-ingr
11019,507,444,0.1357675154340696,ingr-ingr
11020,160,499,0.24096056911215016,ingr-ingr
11021,490,518,0.2838644209708565,ingr-ingr
11022,396,490,0.2735467994098146,ingr-ingr
11023,93,427,0.31262884592725304,ingr-ingr
11024,113,309,0.1844600725875349,ingr-ingr
11025,169,107,0.23817149190632805,ingr-ingr
11026,188,449,0.165558436358612,ingr-ingr
11027,80,570,0.17099300681123242,ingr-ingr
11028,428,570,0.07975811992320192,ingr-ingr
11029,320,201,0.2151339375124295,ingr-ingr
11030,563,183,0.11601657703209695,ingr-ingr
11031,23,451,0.27431149699338064,ingr-ingr
11032,507,541,0.18467070860944,ingr-ingr
11033,273,197,0.13931297966547276,ingr-ingr
11034,110,274,0.055249446853863515,ingr-ingr
11035,245,129,0.15585731628117658,ingr-ingr
11036,320,120,0.2010836387763776,ingr-ingr
11037,283,364,0.1482613430252202,ingr-ingr
11038,377,121,0.2415905773709013,ingr-ingr
11039,50,433,0.2004665819699742,ingr-ingr
11040,363,58,0.1558296513477972,ingr-ingr
11041,594,534,0.11498213321044234,ingr-ingr
11042,112,250,0.16937781753804848,ingr-ingr
11043,40,103,0.17380737125217924,ingr-ingr
11044,581,321,0.14518604421306,ingr-ingr
11045,22,203,0.14519588209309098,ingr-ingr
11046,387,474,0.5254364095700295,ingr-ingr
11047,613,183,0.10434275375896744,ingr-ingr
11048,367,35,0.1395608708581303,ingr-ingr
11049,249,55,0.14031726193781474,ingr-ingr
11050,377,234,0.17357409909391086,ingr-ingr
11051,586,478,0.29226887031683074,ingr-ingr
11052,144,197,0.10876957872734996,ingr-ingr
11053,364,416,0.2279984978648016,ingr-ingr
11054,75,607,0.1788210248016472,ingr-ingr
11055,419,188,0.16488888044864286,ingr-ingr
11056,376,430,0.123999738316376,ingr-ingr
11057,432,320,0.1970309284108238,ingr-ingr
11058,433,25,0.1615636613228909,ingr-ingr
11059,197,64,0.15418292560015415,ingr-ingr
11060,453,214,0.1531646073227692,ingr-ingr
11061,515,103,0.108352875854551,ingr-ingr
11062,516,436,0.11267978756609814,ingr-ingr
11063,224,226,0.15972446389012807,ingr-ingr
11064,22,21,0.135641428292423,ingr-ingr
11065,371,373,0.32185316404464964,ingr-ingr
11066,244,237,0.167154699762522,ingr-ingr
11067,147,472,0.15170684785310726,ingr-ingr
11068,103,479,0.17435734886191176,ingr-ingr
11069,385,368,0.18454137380009056,ingr-ingr
11070,468,501,0.17289062943525746,ingr-ingr
11071,107,351,0.22377258221370555,ingr-ingr
11072,257,132,0.1524255872495215,ingr-ingr
11073,221,203,0.13782202687595094,ingr-ingr
11074,359,178,0.13975787883567875,ingr-ingr
11075,192,511,0.22001300384681172,ingr-ingr
11076,232,572,0.10452259077996066,ingr-ingr
11077,230,27,0.025834550591727082,ingr-ingr
11078,340,559,0.1217039181104039,ingr-ingr
11079,253,218,0.19769940212820208,ingr-ingr
11080,549,413,0.09814847719462057,ingr-ingr
11081,509,176,0.21132731626255974,ingr-ingr
11082,382,422,0.20511483593543794,ingr-ingr
11083,257,53,0.13172011990438956,ingr-ingr
11084,242,589,0.14298382949608282,ingr-ingr
11085,265,403,0.14494879146494835,ingr-ingr
11086,296,589,0.19984603699215345,ingr-ingr
11087,588,338,0.1767215799381022,ingr-ingr
11088,101,262,0.2517516316741741,ingr-ingr
11089,543,576,0.12421943772973852,ingr-ingr
11090,232,587,0.00842780639225732,ingr-ingr
11091,267,124,0.1462317167894637,ingr-ingr
11092,196,46,0.1744038292393996,ingr-ingr
11093,548,219,0.12289975910797285,ingr-ingr
11094,443,88,0.17426667708893195,ingr-ingr
11095,291,370,0.17844235201172468,ingr-ingr
11096,438,487,0.10409649092783714,ingr-ingr
11097,317,265,0.1781453148616844,ingr-ingr
11098,261,598,0.1691179417699986,ingr-ingr
11099,238,175,0.4136692125052056,ingr-ingr
11100,262,177,0.2615824155362552,ingr-ingr
11101,444,503,0.1812984338880772,ingr-ingr
11102,585,346,0.0910482439457094,ingr-ingr
11103,489,461,0.11984048491012733,ingr-ingr
11104,162,509,0.20032096322416573,ingr-ingr
11105,200,184,0.22208173485159155,ingr-ingr
11106,457,559,0.3107655407291955,ingr-ingr
11107,24,454,0.15633843832637626,ingr-ingr
11108,422,382,0.20511483593543794,ingr-ingr
11109,171,361,0.2672442481070006,ingr-ingr
11110,45,336,0.1104040284666515,ingr-ingr
11111,174,216,0.2318590955768608,ingr-ingr
11112,447,460,0.1918120114520233,ingr-ingr
11113,160,518,0.28608111506909323,ingr-ingr
11114,181,176,0.252421787922127,ingr-ingr
11115,239,110,0.43559497226679184,ingr-ingr
11116,250,578,0.15572382802569149,ingr-ingr
11117,149,338,0.1878569020203336,ingr-ingr
11118,423,87,0.11829844459356535,ingr-ingr
11119,261,264,0.5270913981993115,ingr-ingr
11120,565,192,0.13194359551434265,ingr-ingr
11121,524,386,0.13404364357464368,ingr-ingr
11122,229,132,0.08772912977863248,ingr-ingr
11123,11,337,0.254557502097309,ingr-ingr
11124,580,272,0.1349204263926839,ingr-ingr
11125,507,302,0.11043774138258572,ingr-ingr
11126,380,16,0.08236497315006425,ingr-ingr
11127,492,570,0.058646309511034674,ingr-ingr
11128,474,93,0.2952667329028343,ingr-ingr
11129,366,103,0.20098470455873926,ingr-ingr
11130,518,160,0.28608111506909323,ingr-ingr
11131,461,369,0.15461016481117126,ingr-ingr
11132,209,216,0.23327268372219626,ingr-ingr
11133,392,328,0.19464337196489287,ingr-ingr
11134,545,262,0.10761204912733233,ingr-ingr
11135,284,302,0.17781912543869516,ingr-ingr
11136,11,430,0.247572388477851,ingr-ingr
11137,105,287,0.18233362169629566,ingr-ingr
11138,603,8,0.17352165726490348,ingr-ingr
11139,252,90,0.1968357410349864,ingr-ingr
11140,180,495,0.13862181495321851,ingr-ingr
11141,273,571,0.17490745073597214,ingr-ingr
11142,474,204,0.1602788044439758,ingr-ingr
11143,170,197,0.2627624510894859,ingr-ingr
11144,119,234,0.17730770449407735,ingr-ingr
11145,306,600,0.06051414079498677,ingr-ingr
11146,30,361,0.1681297647376358,ingr-ingr
11147,275,237,0.12544766252397918,ingr-ingr
11148,416,205,0.11716288190024993,ingr-ingr
11149,380,246,0.02941318858987205,ingr-ingr
11150,53,136,0.2491488604513612,ingr-ingr
11151,126,26,0.20005793605917813,ingr-ingr
11152,170,84,0.3744203989796154,ingr-ingr
11153,167,124,0.11484622975760513,ingr-ingr
11154,192,548,0.18476628142899154,ingr-ingr
11155,226,305,0.15807549529235695,ingr-ingr
11156,172,522,0.19440195061247725,ingr-ingr
11157,599,173,0.21297161981119894,ingr-ingr
11158,13,522,0.1804026375474739,ingr-ingr
11159,33,180,0.10615476063483027,ingr-ingr
11160,255,587,0.03858796988099715,ingr-ingr
11161,237,44,0.14274494711269856,ingr-ingr
11162,184,200,0.22208173485159155,ingr-ingr
11163,590,464,0.06751227518537195,ingr-ingr
11164,227,234,0.17759986140555273,ingr-ingr
11165,503,361,0.2457983483026069,ingr-ingr
11166,195,584,0.15747602260231336,ingr-ingr
11167,568,174,0.3184445477845817,ingr-ingr
11168,198,409,0.203440878549513,ingr-ingr
11169,610,569,0.20595579215129187,ingr-ingr
11170,611,368,0.16638354444837852,ingr-ingr
11171,99,36,0.12659697294688468,ingr-ingr
11172,62,184,0.12166120499050062,ingr-ingr
11173,355,142,0.269001728246546,ingr-ingr
11174,268,559,0.1029514873808839,ingr-ingr
11175,302,284,0.17781912543869516,ingr-ingr
11176,472,114,0.2133848604130166,ingr-ingr
11177,103,227,0.17504711040094356,ingr-ingr
11178,600,310,0.15310492478997514,ingr-ingr
11179,611,449,0.5318623688024399,ingr-ingr
11180,577,209,0.17562026386042884,ingr-ingr
11181,482,23,0.2839875799602565,ingr-ingr
11182,264,350,0.38852661909538977,ingr-ingr
11183,193,168,0.11574444479060307,ingr-ingr
11184,601,219,0.14319870362977732,ingr-ingr
11185,340,169,0.14893784473748448,ingr-ingr
11186,412,334,0.06332220160359213,ingr-ingr
11187,142,355,0.269001728246546,ingr-ingr
11188,71,203,0.11548219332375295,ingr-ingr
11189,194,117,0.15375383831897488,ingr-ingr
11190,38,272,0.11216227211413876,ingr-ingr
11191,98,103,0.06790283943267078,ingr-ingr
11192,406,276,0.1044615893859034,ingr-ingr
11193,120,531,0.17308574380917358,ingr-ingr
11194,473,164,0.1257828320990803,ingr-ingr
11195,411,142,0.1146320305468864,ingr-ingr
11196,250,154,0.20596324004742245,ingr-ingr
11197,433,458,0.13252361130464965,ingr-ingr
11198,396,218,0.3348418120797901,ingr-ingr
11199,14,345,0.0661817745224106,ingr-ingr
11200,108,76,0.13505119163949292,ingr-ingr
11201,435,260,0.19315825908948944,ingr-ingr
11202,580,357,0.28041255498416834,ingr-ingr
11203,578,36,0.20136879168678706,ingr-ingr
11204,154,320,0.15808380054614082,ingr-ingr
11205,369,568,0.1820814981238476,ingr-ingr
11206,577,499,0.13588790772393994,ingr-ingr
11207,170,571,0.1759400472497931,ingr-ingr
11208,444,206,0.17148169810132033,ingr-ingr
11209,264,444,0.1276173296984234,ingr-ingr
11210,314,313,0.19695786925944825,ingr-ingr
11211,601,501,0.22367074635385367,ingr-ingr
11212,244,573,0.18491786991085166,ingr-ingr
11213,549,125,0.12509354806084244,ingr-ingr
11214,516,138,0.12871912964422305,ingr-ingr
11215,187,276,0.14328945007486238,ingr-ingr
11216,260,584,0.2172351316214424,ingr-ingr
11217,524,234,0.01356555231872163,ingr-ingr
11218,562,504,0.2923818976755295,ingr-ingr
11219,481,215,0.13617698184086982,ingr-ingr
11220,608,518,0.21404727836543705,ingr-ingr
11221,12,276,0.12989068235587392,ingr-ingr
11222,538,369,0.09871333114237288,ingr-ingr
11223,475,191,0.06454348441981936,ingr-ingr
11224,280,609,0.2983391990921261,ingr-ingr
11225,188,186,0.5540295798067705,ingr-ingr
11226,596,47,0.1291334068185314,ingr-ingr
11227,465,603,0.34143345485827675,ingr-ingr
11228,83,84,0.19851685233011876,ingr-ingr
11229,211,11,0.1218149173835484,ingr-ingr
11230,177,175,0.5074835731633949,ingr-ingr
11231,359,131,0.10075638521332156,ingr-ingr
11232,415,125,0.15554362701812185,ingr-ingr
11233,328,301,0.14258577829361602,ingr-ingr
11234,307,198,0.17988113576591308,ingr-ingr
11235,534,237,0.12177365886326527,ingr-ingr
11236,311,60,0.15575627774837286,ingr-ingr
11237,538,224,0.10724152693648982,ingr-ingr
11238,244,193,0.13470505850514866,ingr-ingr
11239,502,41,0.15039636890812982,ingr-ingr
11240,410,287,0.1847828243136636,ingr-ingr
11241,358,121,0.10396348506615016,ingr-ingr
11242,489,254,0.12351528023379675,ingr-ingr
11243,348,39,0.1000691486466868,ingr-ingr
11244,186,198,0.15323837920702396,ingr-ingr
11245,352,34,0.2530128088291285,ingr-ingr
11246,25,124,0.08417577473272432,ingr-ingr
11247,443,221,0.1094742126327662,ingr-ingr
11248,372,173,0.15551409728506446,ingr-ingr
11249,615,35,0.15480306067607075,ingr-ingr
11250,211,361,0.22079159069080856,ingr-ingr
11251,139,196,0.060633048230016334,ingr-ingr
11252,233,225,0.1804208137016002,ingr-ingr
11253,305,220,0.2390701175989437,ingr-ingr
11254,415,147,0.10525872640168264,ingr-ingr
11255,491,553,0.12451528692644075,ingr-ingr
11256,275,516,0.1375515934160808,ingr-ingr
11257,563,466,0.2375677925601888,ingr-ingr
11258,225,389,0.1974174701944068,ingr-ingr
11259,614,153,0.16707532284416146,ingr-ingr
11260,135,16,0.04662475579278138,ingr-ingr
11261,484,438,0.18414277099760676,ingr-ingr
11262,157,504,0.19497670612793372,ingr-ingr
11263,31,451,0.10274403610568167,ingr-ingr
11264,159,158,0.12731950427092975,ingr-ingr
11265,272,562,0.16542265542770496,ingr-ingr
11266,419,293,0.1446622403132906,ingr-ingr
11267,196,148,0.196260744739487,ingr-ingr
11268,77,257,0.2358379284232121,ingr-ingr
11269,480,309,0.0948722270389778,ingr-ingr
11270,160,463,0.1778949538241803,ingr-ingr
11271,524,320,0.11565482619908635,ingr-ingr
11272,67,503,0.09144299231545593,ingr-ingr
11273,584,171,0.22074417284009185,ingr-ingr
11274,486,511,0.2172206517327519,ingr-ingr
11275,589,422,0.2231528985059878,ingr-ingr
11276,257,307,0.12592053063884964,ingr-ingr
11277,385,602,0.1584126397100179,ingr-ingr
11278,135,310,0.08190888125787163,ingr-ingr
11279,33,276,0.1109945624378437,ingr-ingr
11280,578,142,0.18511729711517086,ingr-ingr
11281,162,112,0.1813247886945476,ingr-ingr
11282,608,160,0.13174204381529156,ingr-ingr
11283,518,253,0.24050785011273226,ingr-ingr
11284,521,559,0.1110315588943158,ingr-ingr
11285,280,251,0.1737895265278957,ingr-ingr
11286,564,587,0.0018023091265635168,ingr-ingr
11287,447,592,0.1808450703909704,ingr-ingr
11288,342,393,0.15857793208342322,ingr-ingr
11289,343,160,0.15671282058065614,ingr-ingr
11290,181,5,0.18720089783027924,ingr-ingr
11291,147,141,0.2413853945615913,ingr-ingr
11292,369,301,0.20466637155043602,ingr-ingr
11293,419,88,0.20406643741678876,ingr-ingr
11294,392,356,0.14042919352382152,ingr-ingr
11295,79,572,0.1918501405845256,ingr-ingr
11296,230,598,0.13727543713424947,ingr-ingr
11297,440,112,0.17340163279740647,ingr-ingr
11298,459,316,0.11864999453429467,ingr-ingr
11299,389,89,0.1451720641459288,ingr-ingr
11300,66,502,0.0977264286652931,ingr-ingr
11301,537,60,0.08330053298712224,ingr-ingr
11302,587,568,0.09805445929464338,ingr-ingr
11303,15,51,0.019403097648314147,ingr-ingr
11304,441,151,0.13197786017403765,ingr-ingr
11305,142,153,0.2322967337946849,ingr-ingr
11306,593,495,0.12580614645723712,ingr-ingr
11307,612,93,0.16455834336273967,ingr-ingr
11308,557,588,0.18704273825399134,ingr-ingr
11309,228,326,0.18495289109410806,ingr-ingr
11310,194,82,0.18531706593842565,ingr-ingr
11311,410,222,0.16557179516187606,ingr-ingr
11312,105,533,0.13980441827046036,ingr-ingr
11313,12,493,0.1542816510427537,ingr-ingr
11314,532,382,0.4145263881454404,ingr-ingr
11315,2,500,0.1508970848814257,ingr-ingr
11316,140,273,0.1509835669743278,ingr-ingr
11317,521,235,0.06485818358213781,ingr-ingr
11318,5,410,0.16294291201494734,ingr-ingr
11319,333,573,0.13919766979482956,ingr-ingr
11320,355,93,0.08799101260826163,ingr-ingr
11321,598,11,0.13395031309852146,ingr-ingr
11322,156,26,0.07239126650705273,ingr-ingr
11323,138,573,0.14768927296048007,ingr-ingr
11324,572,584,0.193023078422818,ingr-ingr
11325,106,577,0.0952219960210849,ingr-ingr
11326,289,447,0.19004623992749092,ingr-ingr
11327,218,463,0.3910491471687229,ingr-ingr
11328,436,314,0.14110358639241255,ingr-ingr
11329,402,246,0.03874618524012288,ingr-ingr
11330,477,594,0.1461123116757593,ingr-ingr
11331,305,381,0.15537363568029328,ingr-ingr
11332,291,258,0.2208676217702514,ingr-ingr
11333,339,561,0.1547780253026432,ingr-ingr
11334,160,460,0.16873305971060004,ingr-ingr
11335,531,175,0.17923788641353092,ingr-ingr
11336,336,288,0.2505667304221223,ingr-ingr
11337,75,219,0.1269511741280948,ingr-ingr
11338,114,575,0.13337193635108913,ingr-ingr
11339,227,484,0.22237204954902665,ingr-ingr
11340,320,130,0.3664247665606025,ingr-ingr
11341,377,471,0.2694156404589796,ingr-ingr
11342,412,338,0.18523218444551345,ingr-ingr
11343,248,589,0.148024340224743,ingr-ingr
11344,71,175,0.1667940010890667,ingr-ingr
11345,607,9,0.115773371623629,ingr-ingr
11346,312,614,0.12705104675222256,ingr-ingr
11347,256,612,0.11178269184179393,ingr-ingr
11348,61,117,0.2032613317387908,ingr-ingr
11349,559,234,0.2393269858869815,ingr-ingr
11350,88,13,0.4153500565661724,ingr-ingr
11351,344,183,0.1826837044854808,ingr-ingr
11352,531,397,0.16483318204395134,ingr-ingr
11353,330,118,0.16110179892055088,ingr-ingr
11354,573,26,0.3350485457321047,ingr-ingr
11355,178,149,0.17876066007646793,ingr-ingr
11356,147,415,0.10525872640168264,ingr-ingr
11357,499,597,0.16987422779173975,ingr-ingr
11358,154,440,0.17123431792586635,ingr-ingr
11359,338,429,0.22287360035930606,ingr-ingr
11360,376,264,0.12450613589733844,ingr-ingr
11361,122,500,0.1985230828250182,ingr-ingr
11362,602,570,0.2755086399573528,ingr-ingr
11363,141,142,0.22740119347812535,ingr-ingr
11364,415,307,0.12342424343130395,ingr-ingr
11365,71,461,0.1947352685564014,ingr-ingr
11366,464,406,0.18446740543708764,ingr-ingr
11367,259,223,0.11763966385638595,ingr-ingr
11368,23,174,0.1926330633251785,ingr-ingr
11369,204,548,0.2803357364972433,ingr-ingr
11370,154,43,0.1497550394979955,ingr-ingr
11371,373,165,0.2603234079526101,ingr-ingr
11372,304,500,0.12749323839075516,ingr-ingr
11373,156,589,0.07868464021427192,ingr-ingr
11374,328,103,0.15376010668152604,ingr-ingr
11375,591,2,0.2386561369730837,ingr-ingr
11376,325,66,0.11443938174283315,ingr-ingr
11377,272,82,0.14145175141706726,ingr-ingr
11378,26,260,0.21754873585697326,ingr-ingr
11379,178,174,0.14081656230793135,ingr-ingr
11380,500,499,0.4420493658632528,ingr-ingr
11381,117,160,0.15118632042602195,ingr-ingr
11382,610,240,0.10046197189818447,ingr-ingr
11383,373,342,0.13452585852861462,ingr-ingr
11384,600,134,0.28319611239505765,ingr-ingr
11385,174,153,0.4484939059333886,ingr-ingr
11386,445,74,0.09081771377331138,ingr-ingr
11387,89,377,0.15845135537339394,ingr-ingr
11388,386,377,0.2196837505539139,ingr-ingr
11389,614,347,0.17357800772860496,ingr-ingr
11390,64,323,0.21281722104574635,ingr-ingr
11391,410,371,0.17533568509604555,ingr-ingr
11392,467,234,0.1260407665377116,ingr-ingr
11393,177,36,0.28737720215665985,ingr-ingr
11394,31,129,0.10428105137493597,ingr-ingr
11395,414,283,0.4282288660288495,ingr-ingr
11396,144,299,0.18169230865882546,ingr-ingr
11397,201,174,0.10924138675359564,ingr-ingr
11398,419,227,0.14648476035294994,ingr-ingr
11399,57,429,0.12566410220012533,ingr-ingr
11400,477,425,0.1911512116366046,ingr-ingr
11401,25,88,0.18633532902759128,ingr-ingr
11402,138,345,0.1508755527418246,ingr-ingr
11403,301,251,0.2408202994947146,ingr-ingr
11404,582,276,0.05778209851387715,ingr-ingr
11405,340,615,0.06983841338006246,ingr-ingr
11406,489,107,0.14568481106157094,ingr-ingr
11407,253,130,0.1506143530762458,ingr-ingr
11408,73,356,0.15901550672547135,ingr-ingr
11409,419,368,0.18937661222701893,ingr-ingr
11410,148,274,0.19822274138962095,ingr-ingr
11411,497,592,0.07812653422490151,ingr-ingr
11412,352,384,0.38768128604919055,ingr-ingr
11413,116,142,0.11938613754741045,ingr-ingr
11414,262,238,0.26418533780655723,ingr-ingr
11415,410,533,0.22812486570390056,ingr-ingr
11416,285,574,0.09647995995554227,ingr-ingr
11417,177,262,0.2615824155362552,ingr-ingr
11418,106,484,0.06483472546890984,ingr-ingr
11419,392,389,0.14605094135417032,ingr-ingr
11420,396,608,0.18065785263797146,ingr-ingr
11421,356,377,0.1569774813928581,ingr-ingr
11422,241,587,0.07294048169846556,ingr-ingr
11423,112,203,0.18561049082316589,ingr-ingr
11424,333,187,0.1901796485938691,ingr-ingr
11425,280,57,0.16619788142823294,ingr-ingr
11426,262,121,0.26260087947589794,ingr-ingr
11427,335,605,0.14565871241117956,ingr-ingr
11428,543,24,0.10543430477498847,ingr-ingr
11429,30,229,0.17521339719614965,ingr-ingr
11430,31,308,0.16636554202584433,ingr-ingr
11431,489,389,0.11922131106496188,ingr-ingr
11432,325,211,0.1452317852075621,ingr-ingr
11433,256,34,0.15413789717051474,ingr-ingr
11434,2,602,0.1537286237655629,ingr-ingr
11435,367,108,0.1237060511862759,ingr-ingr
11436,333,12,0.2367969593758989,ingr-ingr
11437,336,496,0.11910434964839435,ingr-ingr
11438,594,345,0.10069044460731076,ingr-ingr
11439,476,568,0.2878917673892821,ingr-ingr
11440,176,329,0.3990159924301721,ingr-ingr
11441,122,499,0.3279771617863623,ingr-ingr
11442,582,577,0.04390876243086125,ingr-ingr
11443,471,386,0.17447759872638813,ingr-ingr
11444,521,587,0.033556330356283165,ingr-ingr
11445,613,213,0.15007367515359368,ingr-ingr
11446,560,47,0.18140081506066064,ingr-ingr
11447,2,305,0.09809971075594748,ingr-ingr
11448,609,550,0.387184407842779,ingr-ingr
11449,176,472,0.18233039108835156,ingr-ingr
11450,214,352,0.1996598777057659,ingr-ingr
11451,345,503,0.15796689729560934,ingr-ingr
11452,440,413,0.1529838168257599,ingr-ingr
11453,370,98,0.15175511102934022,ingr-ingr
11454,81,477,0.2240728301359309,ingr-ingr
11455,9,136,0.4433167480992077,ingr-ingr
11456,108,562,0.20897230844515666,ingr-ingr
11457,489,560,0.10097156758159054,ingr-ingr
11458,74,126,0.243306742436903,ingr-ingr
11459,175,266,0.1967958334319552,ingr-ingr
11460,440,12,0.3341391359740933,ingr-ingr
11461,459,216,0.10209110288164187,ingr-ingr
11462,223,259,0.11763966385638595,ingr-ingr
11463,479,149,0.1182777100022792,ingr-ingr
11464,119,210,0.18589292737538776,ingr-ingr
11465,156,344,0.14510713733433156,ingr-ingr
11466,369,43,0.21121653989220804,ingr-ingr
