id_1,id_2,score,edge_type
490,499,0.33433669204304856,ingr-ingr
297,544,0.14086176176662984,ingr-ingr
310,548,0.10915135927716832,ingr-ingr
24,547,0.1586906801152605,ingr-ingr
8,152,0.12876064287467182,ingr-ingr
425,478,0.3825919312057244,ingr-ingr
357,609,0.2466513070223572,ingr-ingr
158,594,0.22530999301333265,ingr-ingr
196,289,0.14223005550357018,ingr-ingr
33,129,0.12386370334812632,ingr-ingr
344,596,0.3079184901284393,ingr-ingr
234,384,0.16231681159574118,ingr-ingr
310,313,0.11571322437744128,ingr-ingr
325,503,0.16880059102709935,ingr-ingr
24,594,0.09750157739374032,ingr-ingr
349,609,0.1535183281670794,ingr-ingr
387,544,0.2968652498187649,ingr-ingr
118,492,0.04938194920206622,ingr-ingr
279,502,0.07982879238784002,ingr-ingr
118,538,0.09282676231927367,ingr-ingr
121,294,0.2558334288096862,ingr-ingr
361,503,0.2457983483026069,ingr-ingr
118,309,0.2660506904775709,ingr-ingr
141,497,0.13002602258696774,ingr-ingr
272,352,0.1705840898147656,ingr-ingr
326,567,0.2096123173894931,ingr-ingr
2,497,0.1423809443031597,ingr-ingr
103,539,0.13249144999176496,ingr-ingr
431,529,0.3377419564519216,ingr-ingr
37,387,0.2305701750332477,ingr-ingr
407,435,0.15681477119946702,ingr-ingr
10,444,0.2161834643672423,ingr-ingr
104,559,0.22149553143438647,ingr-ingr
104,441,0.18018357956921333,ingr-ingr
325,607,0.10938857185634633,ingr-ingr
346,500,0.1893939477630702,ingr-ingr
399,610,0.1464154008952528,ingr-ingr
263,305,0.13321671605560748,ingr-ingr
25,217,0.15718760454904926,ingr-ingr
8,63,0.034639933767226926,ingr-ingr
82,474,0.2176057269968448,ingr-ingr
245,574,0.12815862271443484,ingr-ingr
342,397,0.2296417640206874,ingr-ingr
213,234,0.19524566748073255,ingr-ingr
14,79,0.016071696273139008,ingr-ingr
399,403,0.07832877884315669,ingr-ingr
312,388,0.058726369383952676,ingr-ingr
216,459,0.10209110288164187,ingr-ingr
43,461,0.18476653339120566,ingr-ingr
26,399,0.1638713161180424,ingr-ingr
79,443,0.039539615407174655,ingr-ingr
210,310,0.18382757847456405,ingr-ingr
251,558,0.19205546718040886,ingr-ingr
88,124,0.14607905730545165,ingr-ingr
251,408,0.17448286204555333,ingr-ingr
198,559,0.19409199354093512,ingr-ingr
253,500,0.1896019701629318,ingr-ingr
355,365,0.0769772261666253,ingr-ingr
164,305,0.19656424405028608,ingr-ingr
59,234,0.028784653919328117,ingr-ingr
30,342,0.14587307371319702,ingr-ingr
82,499,0.17869517927540945,ingr-ingr
102,235,0.29941524235651673,ingr-ingr
332,388,0.3608224034215881,ingr-ingr
281,609,0.302312513567644,ingr-ingr
45,392,0.12311065448601027,ingr-ingr
518,520,0.1597528196743038,ingr-ingr
67,80,0.08435712783940365,ingr-ingr
73,615,0.15111070684321246,ingr-ingr
327,546,0.11759416489493925,ingr-ingr
57,458,0.1523476293237842,ingr-ingr
21,367,0.12419197450247695,ingr-ingr
316,459,0.11864999453429467,ingr-ingr
190,366,0.1863451176872577,ingr-ingr
62,547,0.11409570784940708,ingr-ingr
247,331,0.2826673889494651,ingr-ingr
138,141,0.21335680897706932,ingr-ingr
11,393,0.1726032074638348,ingr-ingr
195,436,0.16102094105199427,ingr-ingr
214,368,0.2018172003822184,ingr-ingr
16,407,0.11948035086465625,ingr-ingr
345,455,0.011452283341758341,ingr-ingr
381,385,0.1885387556921124,ingr-ingr
509,588,0.15534597145827803,ingr-ingr
539,609,0.07840658968314636,ingr-ingr
311,320,0.123822067747383,ingr-ingr
198,213,0.23863074019879754,ingr-ingr
42,289,0.11928219722227992,ingr-ingr
260,376,0.1520712232899929,ingr-ingr
44,573,0.1080504664517401,ingr-ingr
316,442,0.19145693048812634,ingr-ingr
464,467,0.2785828863624321,ingr-ingr
474,578,0.14829949414033067,ingr-ingr
321,382,0.2761118028468004,ingr-ingr
29,356,0.2436369902053846,ingr-ingr
165,373,0.2603234079526101,ingr-ingr
216,596,0.21174897210637808,ingr-ingr
213,558,0.20646291120948607,ingr-ingr
306,320,0.07136577514049612,ingr-ingr
218,238,0.2156273334885312,ingr-ingr
170,593,0.13606375826495104,ingr-ingr
57,164,0.1451586335672386,ingr-ingr
523,581,0.24790260755331456,ingr-ingr
132,306,0.16544778421134465,ingr-ingr
371,410,0.17533568509604555,ingr-ingr
64,306,0.12906002441987982,ingr-ingr
119,162,0.3527004135770736,ingr-ingr
265,407,0.1378227996227006,ingr-ingr
97,523,0.12601823587545474,ingr-ingr
303,427,0.11063754323930892,ingr-ingr
216,451,0.2596542293469004,ingr-ingr
178,262,0.20840306779502013,ingr-ingr
16,181,0.1373167459913403,ingr-ingr
219,606,0.18414565521703224,ingr-ingr
327,465,0.1386728188867943,ingr-ingr
111,612,0.13280481317565046,ingr-ingr
293,321,0.2514510812085712,ingr-ingr
384,547,0.10736409144352556,ingr-ingr
168,496,0.10585286039681073,ingr-ingr
214,558,0.1776886145598467,ingr-ingr
150,160,0.17603825724204242,ingr-ingr
24,66,0.09387919580333376,ingr-ingr
217,475,0.17659970450522258,ingr-ingr
272,369,0.17277803912969436,ingr-ingr
377,560,0.309236874058794,ingr-ingr
104,256,0.09482919339357636,ingr-ingr
34,457,0.16188151725027966,ingr-ingr
54,148,0.18279348967181386,ingr-ingr
269,558,0.08843632464637195,ingr-ingr
553,597,0.1428541764732022,ingr-ingr
26,362,0.16821925055194886,ingr-ingr
276,382,0.1351286693336304,ingr-ingr
556,600,0.18131485573176914,ingr-ingr
317,460,0.09294171835144194,ingr-ingr
58,302,0.3002817254444419,ingr-ingr
174,559,0.19794978457062234,ingr-ingr
210,385,0.27551177147680106,ingr-ingr
215,379,0.14258946461225885,ingr-ingr
82,489,0.13069778598402182,ingr-ingr
37,587,0.13895816162588312,ingr-ingr
274,385,0.14637655949750947,ingr-ingr
94,262,0.17226449780680606,ingr-ingr
295,387,0.2521562510710049,ingr-ingr
208,491,0.25762759789092216,ingr-ingr
170,318,0.18754570682248808,ingr-ingr
227,419,0.14648476035294994,ingr-ingr
429,547,0.0809830049322599,ingr-ingr
191,580,0.28386655175551345,ingr-ingr
285,361,0.10040978473904147,ingr-ingr
106,454,0.20189981527030315,ingr-ingr
490,531,0.16623452128015698,ingr-ingr
217,249,0.22779415702900385,ingr-ingr
329,407,0.1069000656501498,ingr-ingr
457,560,0.16478611804370225,ingr-ingr
38,578,0.16129848112116527,ingr-ingr
208,378,0.1563367019965392,ingr-ingr
278,550,0.2904061522179475,ingr-ingr
212,452,0.15087343445445994,ingr-ingr
384,540,0.12042058439006155,ingr-ingr
10,397,0.13677843250680854,ingr-ingr
160,343,0.15671282058065614,ingr-ingr
386,556,0.26996822108414803,ingr-ingr
305,513,0.12746309795687108,ingr-ingr
291,559,0.21414871905811447,ingr-ingr
221,306,0.06089446670241525,ingr-ingr
267,547,0.1077009549180789,ingr-ingr
61,169,0.14487870343345158,ingr-ingr
409,440,0.15294120231686045,ingr-ingr
338,494,0.1124746954323196,ingr-ingr
10,19,0.19913105428125796,ingr-ingr
122,425,0.3256994131479116,ingr-ingr
30,86,0.04207844903494873,ingr-ingr
323,378,0.21497366023960748,ingr-ingr
362,526,0.12808045774854174,ingr-ingr
109,605,0.12204057707478573,ingr-ingr
37,128,0.10576610161435987,ingr-ingr
130,482,0.22086852341244329,ingr-ingr
314,519,0.09220953166008504,ingr-ingr
223,579,0.10111504136875446,ingr-ingr
294,561,0.16199022249208425,ingr-ingr
595,596,0.15265376116008245,ingr-ingr
190,280,0.14122566722893667,ingr-ingr
83,318,0.11520324762181396,ingr-ingr
102,494,0.14446307112377094,ingr-ingr
140,143,0.2621949796228684,ingr-ingr
72,557,0.15318340506212094,ingr-ingr
35,419,0.20947994685494814,ingr-ingr
273,604,0.14953620134430615,ingr-ingr
236,352,0.1535638708694151,ingr-ingr
49,297,0.12341218925870745,ingr-ingr
220,535,0.10487064958500672,ingr-ingr
134,323,0.3629077228591552,ingr-ingr
165,399,0.16658865533108094,ingr-ingr
218,478,0.15196476557365976,ingr-ingr
451,563,0.13048220950180955,ingr-ingr
229,533,0.101788902063916,ingr-ingr
478,500,0.19399633060897836,ingr-ingr
454,556,0.1098953921351848,ingr-ingr
196,608,0.1160968783516309,ingr-ingr
384,508,0.1592948603981358,ingr-ingr
129,577,0.1015792352397146,ingr-ingr
184,553,0.19764103291814586,ingr-ingr
165,245,0.1764268002394814,ingr-ingr
61,508,0.1506460000624448,ingr-ingr
62,162,0.09308872195925336,ingr-ingr
64,472,0.15385577794047367,ingr-ingr
283,558,0.16374952837527698,ingr-ingr
547,567,0.17287531582737867,ingr-ingr
107,354,0.0962820789638528,ingr-ingr
344,560,0.16708473135317695,ingr-ingr
218,355,0.16662260604838164,ingr-ingr
511,570,0.036637679870826084,ingr-ingr
261,329,0.19681454483127334,ingr-ingr
240,577,0.10912795910972503,ingr-ingr
258,352,0.2331354412545553,ingr-ingr
276,519,0.032985988258376384,ingr-ingr
150,178,0.1802642124841634,ingr-ingr
577,582,0.04390876243086125,ingr-ingr
27,395,0.1459666225316947,ingr-ingr
444,603,0.2368024034020165,ingr-ingr
192,484,0.21317074782567186,ingr-ingr
216,320,0.31988682061246626,ingr-ingr
325,392,0.1160546882536041,ingr-ingr
5,284,0.13978990442857936,ingr-ingr
325,328,0.13379757006794352,ingr-ingr
309,595,0.12993813363520446,ingr-ingr
37,227,0.3150179946620433,ingr-ingr
386,550,0.12533289460060396,ingr-ingr
295,544,0.11227295144607097,ingr-ingr
386,476,0.15449746612790896,ingr-ingr
423,577,0.07529420633005186,ingr-ingr
118,379,0.19290026589554554,ingr-ingr
28,468,0.09308310102799013,ingr-ingr
76,352,0.12806604954153208,ingr-ingr
32,82,0.20238617775975576,ingr-ingr
51,174,0.16551351032009198,ingr-ingr
125,395,0.1094063871629205,ingr-ingr
296,321,0.26588507273661943,ingr-ingr
399,582,0.0609379658453436,ingr-ingr
79,528,0.017539278339476848,ingr-ingr
94,240,0.19919952997417945,ingr-ingr
169,223,0.17394140434453698,ingr-ingr
93,539,0.26408687425453764,ingr-ingr
170,288,0.11562313948923986,ingr-ingr
118,234,0.18936381566380656,ingr-ingr
64,605,0.14383693055420793,ingr-ingr
571,602,0.15755300622494653,ingr-ingr
47,154,0.40104424535821337,ingr-ingr
486,590,0.08572419086501376,ingr-ingr
161,547,0.10552714743579653,ingr-ingr
404,609,0.038456781224129884,ingr-ingr
437,483,0.022394411090167942,ingr-ingr
312,455,0.09715537078859314,ingr-ingr
244,289,0.1775652297703926,ingr-ingr
39,518,0.19174364892742626,ingr-ingr
474,569,0.5177392690672785,ingr-ingr
225,590,0.14406934137053545,ingr-ingr
79,415,0.11226063970614598,ingr-ingr
119,578,0.2313233038729241,ingr-ingr
27,211,0.3245611791547936,ingr-ingr
302,332,0.3344182926247003,ingr-ingr
34,134,0.14603554385874942,ingr-ingr
31,280,0.11872771640824525,ingr-ingr
125,237,0.1870877858965884,ingr-ingr
131,359,0.10075638521332156,ingr-ingr
54,171,0.13589852631071514,ingr-ingr
93,473,0.11481908956308065,ingr-ingr
442,595,0.16577504701896764,ingr-ingr
424,507,0.13998226178398224,ingr-ingr
436,534,0.09675393590828056,ingr-ingr
210,535,0.1521029125459328,ingr-ingr
338,480,0.14912796594580316,ingr-ingr
65,312,0.04313742681363355,ingr-ingr
371,417,0.1002117192295222,ingr-ingr
79,598,0.10336898565063306,ingr-ingr
430,496,0.18481958011779048,ingr-ingr
531,605,0.16603754507061633,ingr-ingr
234,551,0.005973070390049176,ingr-ingr
452,498,0.12109894042819827,ingr-ingr
145,384,0.060846919572035335,ingr-ingr
163,609,0.1230339275010485,ingr-ingr
390,536,0.02860610779456198,ingr-ingr
534,592,0.12801686568018458,ingr-ingr
226,484,0.15088807133256973,ingr-ingr
10,187,0.19995111092317736,ingr-ingr
214,242,0.1760125759600769,ingr-ingr
137,414,0.08335364840554736,ingr-ingr
125,516,0.18527388161376807,ingr-ingr
124,324,0.2162061616993952,ingr-ingr
143,144,0.1404104617028261,ingr-ingr
148,496,0.2328994840668083,ingr-ingr
20,333,0.2001747805788,ingr-ingr
369,485,0.13299961878752362,ingr-ingr
356,491,0.12957963200501588,ingr-ingr
167,237,0.22900360293652625,ingr-ingr
152,381,0.13910866030144098,ingr-ingr
81,297,0.22938373789697705,ingr-ingr
155,558,0.15394050261184206,ingr-ingr
318,430,0.1491434665738785,ingr-ingr
526,595,0.16502542554716793,ingr-ingr
195,289,0.13038106745377426,ingr-ingr
140,495,0.20090218885891328,ingr-ingr
53,131,0.07798446879070169,ingr-ingr
220,226,0.1371991176053453,ingr-ingr
37,404,0.15757476988374813,ingr-ingr
129,595,0.16802117805933994,ingr-ingr
449,613,0.15544289848911805,ingr-ingr
278,517,0.1362101370059742,ingr-ingr
371,374,0.26089636684889617,ingr-ingr
354,386,0.022892847063082387,ingr-ingr
192,553,0.20605460185091207,ingr-ingr
368,471,0.16876804195913522,ingr-ingr
19,165,0.1483940356145745,ingr-ingr
265,435,0.220292733754673,ingr-ingr
233,377,0.14183482041061066,ingr-ingr
250,569,0.15258014778915427,ingr-ingr
397,589,0.15218360945711684,ingr-ingr
87,484,0.13310568794567482,ingr-ingr
101,174,0.2729802283239107,ingr-ingr
165,426,0.20515746577052507,ingr-ingr
475,590,0.20016211641118814,ingr-ingr
60,592,0.08763642583405787,ingr-ingr
223,228,0.12955706986900062,ingr-ingr
170,496,0.2116867761917208,ingr-ingr
189,308,0.14644408655047395,ingr-ingr
262,544,0.1253489634198765,ingr-ingr
211,334,0.17057743429321806,ingr-ingr
194,490,0.13762604988600793,ingr-ingr
103,228,0.16924437339015888,ingr-ingr
431,491,0.29651775476135106,ingr-ingr
235,538,0.0608320334844629,ingr-ingr
323,553,0.2828104374114708,ingr-ingr
34,579,0.09522814335370712,ingr-ingr
495,546,0.3223549011950858,ingr-ingr
310,390,0.11197663598160773,ingr-ingr
296,422,0.19637358927303986,ingr-ingr
60,455,0.16958712296236836,ingr-ingr
442,451,0.1736714541193886,ingr-ingr
521,599,0.1993527414934212,ingr-ingr
112,451,0.2384546356048762,ingr-ingr
172,419,0.15492646774445792,ingr-ingr
196,246,0.17644083878247108,ingr-ingr
338,599,0.13102684952663102,ingr-ingr
104,387,0.2461902929716152,ingr-ingr
51,188,0.17642034780951069,ingr-ingr
312,403,0.0880654681993437,ingr-ingr
275,602,0.1723365760882212,ingr-ingr
41,502,0.15039636890812982,ingr-ingr
3,587,0.10186841961908673,ingr-ingr
133,536,0.011070047301008794,ingr-ingr
4,142,0.2272150876531655,ingr-ingr
102,559,0.1531665759250838,ingr-ingr
118,228,0.1666319163767376,ingr-ingr
195,211,0.26735615697865256,ingr-ingr
135,371,0.14494699124660307,ingr-ingr
140,592,0.15026110341573534,ingr-ingr
324,501,0.10673472837990736,ingr-ingr
74,374,0.04286055137311105,ingr-ingr
94,141,0.1937319471490731,ingr-ingr
42,578,0.15372780773130434,ingr-ingr
518,531,0.20604439914900854,ingr-ingr
6,169,0.2084555082352031,ingr-ingr
45,567,0.09811675033585472,ingr-ingr
173,514,0.06706488009840793,ingr-ingr
284,523,0.286629298889755,ingr-ingr
209,501,0.2750284835538962,ingr-ingr
93,538,0.11275182120309518,ingr-ingr
126,546,0.19634295185589173,ingr-ingr
457,471,0.23495492964521336,ingr-ingr
38,372,0.14867027752387593,ingr-ingr
3,483,0.006280947549497273,ingr-ingr
369,515,0.0861558202474113,ingr-ingr
315,587,0.1228517352017158,ingr-ingr
338,466,0.14973422426627445,ingr-ingr
258,551,0.0854214957819596,ingr-ingr
85,593,0.0490960683176829,ingr-ingr
30,434,0.21246750406819429,ingr-ingr
88,213,0.1792340675752895,ingr-ingr
197,285,0.12234320770141012,ingr-ingr
362,610,0.13327971893114332,ingr-ingr
211,519,0.048518112250820346,ingr-ingr
93,348,0.11845047183096186,ingr-ingr
75,297,0.1772422150205137,ingr-ingr
244,246,0.13564090231129478,ingr-ingr
118,404,0.1553604219692308,ingr-ingr
221,266,0.08049897741517498,ingr-ingr
338,357,0.2519077007876903,ingr-ingr
34,386,0.2533848474168849,ingr-ingr
263,568,0.27785313786894505,ingr-ingr
196,603,0.19345223986105026,ingr-ingr
213,611,0.1660930725785052,ingr-ingr
568,590,0.07798990784419463,ingr-ingr
328,467,0.11586687154806152,ingr-ingr
300,340,0.10316818845193584,ingr-ingr
37,309,0.2514616913784105,ingr-ingr
152,222,0.1400410242692955,ingr-ingr
307,471,0.2303807412105843,ingr-ingr
132,373,0.13536718043089804,ingr-ingr
191,328,0.19545224633787814,ingr-ingr
408,587,0.13951851687528805,ingr-ingr
95,369,0.061420301157896824,ingr-ingr
147,285,0.10088104739701426,ingr-ingr
121,252,0.2706970712927521,ingr-ingr
138,580,0.1211567842368661,ingr-ingr
323,600,0.24760970377943875,ingr-ingr
260,397,0.1542523800890275,ingr-ingr
13,600,0.13421235512098734,ingr-ingr
401,412,0.05773540833078007,ingr-ingr
24,539,0.06790337097310127,ingr-ingr
5,18,0.17084260524631573,ingr-ingr
227,242,0.16909364949460146,ingr-ingr
337,436,0.12149054810192135,ingr-ingr
101,595,0.14025884021810853,ingr-ingr
19,417,0.3166152201413961,ingr-ingr
265,445,0.1307403904978353,ingr-ingr
68,300,0.15628476892077936,ingr-ingr
160,197,0.21293551035410455,ingr-ingr
87,506,0.07252117800105645,ingr-ingr
98,321,0.08198671626351024,ingr-ingr
73,498,0.1123464048804402,ingr-ingr
137,222,0.11358202624036087,ingr-ingr
310,481,0.1672992509393375,ingr-ingr
148,388,0.07203096358556599,ingr-ingr
332,451,0.2268401649065289,ingr-ingr
414,558,0.18782953943362884,ingr-ingr
320,411,0.09507130400990514,ingr-ingr
27,513,0.14024899232050653,ingr-ingr
356,457,0.20058022200665887,ingr-ingr
138,516,0.12871912964422305,ingr-ingr
412,427,0.06453889784099005,ingr-ingr
109,592,0.18388052680564515,ingr-ingr
109,239,0.07882838461746436,ingr-ingr
271,352,0.12816379186980958,ingr-ingr
310,400,0.02875274943520682,ingr-ingr
44,196,0.11508530171365512,ingr-ingr
27,260,0.276132196236864,ingr-ingr
210,220,0.1945032914840528,ingr-ingr
356,600,0.16738709003370578,ingr-ingr
31,129,0.10428105137493597,ingr-ingr
279,560,0.08915152510788366,ingr-ingr
414,466,0.2536046895540355,ingr-ingr
181,493,0.11286619159367454,ingr-ingr
110,573,0.007406083998968338,ingr-ingr
36,416,0.19229701700616836,ingr-ingr
27,282,0.10975407415968866,ingr-ingr
152,157,0.14596294300255655,ingr-ingr
298,465,0.17802491400794765,ingr-ingr
27,181,0.22122937324242106,ingr-ingr
142,178,0.3266150547394664,ingr-ingr
410,605,0.09088333157111576,ingr-ingr
357,459,0.33070334694644504,ingr-ingr
305,385,0.18296267766120647,ingr-ingr
234,377,0.17357409909391086,ingr-ingr
326,387,0.17616702481706198,ingr-ingr
12,333,0.2367969593758989,ingr-ingr
348,481,0.16110450584010058,ingr-ingr
37,136,0.2458808584999945,ingr-ingr
584,598,0.16750223244125284,ingr-ingr
379,575,0.13759178949581435,ingr-ingr
172,183,0.18422828144543008,ingr-ingr
293,451,0.2462171271220492,ingr-ingr
263,264,0.13906209611632225,ingr-ingr
285,496,0.15250450389034362,ingr-ingr
13,203,0.19639999074811176,ingr-ingr
270,604,0.16016549947007655,ingr-ingr
197,516,0.15538514893790173,ingr-ingr
110,287,0.2373602496036905,ingr-ingr
312,338,0.1528673078089036,ingr-ingr
40,183,0.23637987240954625,ingr-ingr
93,595,0.2183794061538604,ingr-ingr
21,310,0.3014535726798755,ingr-ingr
439,587,0.09575947092774073,ingr-ingr
153,531,0.17152363332909762,ingr-ingr
541,573,0.0829228122865219,ingr-ingr
248,442,0.12739219187314085,ingr-ingr
139,573,0.05889915398090419,ingr-ingr
176,257,0.2125441499231583,ingr-ingr
250,545,0.1685791211832474,ingr-ingr
88,163,0.12480764810265088,ingr-ingr
234,539,0.04461159688527873,ingr-ingr
362,492,0.04411410042901669,ingr-ingr
114,245,0.13935439254859258,ingr-ingr
187,297,0.1286801483928275,ingr-ingr
149,466,0.14547258086042578,ingr-ingr
188,198,0.16466240615140432,ingr-ingr
335,401,0.15285242771779256,ingr-ingr
82,599,0.17549261493795998,ingr-ingr
121,561,0.2023199472090378,ingr-ingr
88,338,0.1635710511922252,ingr-ingr
276,298,0.14753553508615516,ingr-ingr
109,302,0.1620527316925502,ingr-ingr
345,502,0.109450468859841,ingr-ingr
37,295,0.11294065700023324,ingr-ingr
294,320,0.2535022471881387,ingr-ingr
34,467,0.17592966080525374,ingr-ingr
459,471,0.09630959362292513,ingr-ingr
117,201,0.11609562422383572,ingr-ingr
9,240,0.2589159695707853,ingr-ingr
172,612,0.1395942937910033,ingr-ingr
122,587,0.08585157178906044,ingr-ingr
401,580,0.12195031184962996,ingr-ingr
213,368,0.2111446611520452,ingr-ingr
116,169,0.1751585105563229,ingr-ingr
235,370,0.6079696547272119,ingr-ingr
109,447,0.1851165712658123,ingr-ingr
129,257,0.1943407608460494,ingr-ingr
40,356,0.16657368416671153,ingr-ingr
114,471,0.14039710477984418,ingr-ingr
451,532,0.06318372271839097,ingr-ingr
260,455,0.04797017498592112,ingr-ingr
192,565,0.13194359551434265,ingr-ingr
501,565,0.22741761893083706,ingr-ingr
282,289,0.12451778686451985,ingr-ingr
121,383,0.2620700530431957,ingr-ingr
82,607,0.11010725225793758,ingr-ingr
119,416,0.16633087270932262,ingr-ingr
45,147,0.2564680288349337,ingr-ingr
363,572,0.19978808871338544,ingr-ingr
222,481,0.1300832158913698,ingr-ingr
53,264,0.10747942813028248,ingr-ingr
471,553,0.20280095810796847,ingr-ingr
184,217,0.20372508296037886,ingr-ingr
94,444,0.19951102655323108,ingr-ingr
477,556,0.4387425319107818,ingr-ingr
481,553,0.15970683108242664,ingr-ingr
62,222,0.1071637888247108,ingr-ingr
160,411,0.12115381426348998,ingr-ingr
122,240,0.2551449711332183,ingr-ingr
211,362,0.17763334968424516,ingr-ingr
85,167,0.11332902707228905,ingr-ingr
270,593,0.12128942683752407,ingr-ingr
116,150,0.11077026430880413,ingr-ingr
34,615,0.1983380552829465,ingr-ingr
173,303,0.08859607003921538,ingr-ingr
75,81,0.17803957996868344,ingr-ingr
38,39,0.1109142137024481,ingr-ingr
477,605,0.133554630448494,ingr-ingr
97,343,0.19870618316090927,ingr-ingr
188,522,0.1458701824116145,ingr-ingr
45,143,0.1038329447274428,ingr-ingr
249,422,0.1201725409403275,ingr-ingr
356,590,0.08976562462420894,ingr-ingr
430,571,0.209923842119336,ingr-ingr
269,369,0.08867057727664386,ingr-ingr
224,368,0.15690475734784998,ingr-ingr
37,612,0.21901408887187265,ingr-ingr
60,346,0.1117961357760486,ingr-ingr
188,263,0.3122139924594369,ingr-ingr
261,439,0.11488024582496127,ingr-ingr
27,131,0.3260292294774344,ingr-ingr
65,500,0.12332494362711495,ingr-ingr
211,584,0.11327167926048927,ingr-ingr
50,352,0.20126916029878228,ingr-ingr
177,360,0.29128689993863205,ingr-ingr
263,301,0.2615351178618437,ingr-ingr
342,536,0.030378462391985838,ingr-ingr
200,215,0.11127959141632313,ingr-ingr
74,362,0.15989779672860846,ingr-ingr
37,102,0.14528004056015772,ingr-ingr
311,587,0.02166228292448271,ingr-ingr
284,552,0.11465227202645675,ingr-ingr
350,503,0.2602932631418449,ingr-ingr
225,612,0.15411683214817054,ingr-ingr
51,251,0.13073944123291806,ingr-ingr
173,614,0.1759236403849803,ingr-ingr
190,604,0.1491412301312704,ingr-ingr
122,253,0.17652761906350345,ingr-ingr
157,279,0.13713079756795865,ingr-ingr
105,222,0.08832112354934951,ingr-ingr
54,131,0.0770786409909683,ingr-ingr
16,303,0.07282166910809627,ingr-ingr
119,283,0.18568617647079397,ingr-ingr
2,334,0.09751666117109938,ingr-ingr
229,444,0.11042608607484206,ingr-ingr
21,312,0.10546492453882884,ingr-ingr
369,559,0.26041978891900097,ingr-ingr
99,568,0.25742075724134555,ingr-ingr
61,209,0.09728742999627564,ingr-ingr
134,233,0.1377174560891195,ingr-ingr
63,221,0.09419852001667968,ingr-ingr
190,559,0.1829139364392168,ingr-ingr
158,227,0.1440661150785769,ingr-ingr
197,497,0.10598721203990576,ingr-ingr
159,590,0.07397709744568934,ingr-ingr
261,306,0.11058635242509793,ingr-ingr
273,289,0.15949071986405453,ingr-ingr
368,535,0.1274941090841727,ingr-ingr
218,557,0.1419324021025942,ingr-ingr
22,228,0.1403933159800486,ingr-ingr
408,568,0.17946757197560992,ingr-ingr
25,558,0.11090474172806424,ingr-ingr
64,426,0.19468283846603346,ingr-ingr
151,461,0.1155953761665897,ingr-ingr
304,505,0.0708755004953059,ingr-ingr
246,436,0.3151617741021035,ingr-ingr
50,213,0.15476032976698442,ingr-ingr
432,536,0.06703059223450272,ingr-ingr
558,562,0.17584660934087196,ingr-ingr
130,320,0.3664247665606025,ingr-ingr
588,597,0.13750650403903855,ingr-ingr
554,581,0.14610571737914202,ingr-ingr
404,556,0.15240651231051866,ingr-ingr
223,253,0.13979938671863154,ingr-ingr
295,362,0.055964316490207326,ingr-ingr
445,536,0.006378625529943795,ingr-ingr
371,605,0.0932946862727502,ingr-ingr
245,406,0.16400053454525793,ingr-ingr
102,257,0.12475575381860694,ingr-ingr
374,570,0.0922921500595402,ingr-ingr
233,438,0.13819716394083803,ingr-ingr
105,393,0.15004047909533605,ingr-ingr
178,369,0.14921171070327713,ingr-ingr
95,142,0.3450335773462742,ingr-ingr
235,352,0.14237776287188011,ingr-ingr
426,471,0.14352526254102266,ingr-ingr
36,151,0.15127767269693507,ingr-ingr
384,464,0.3295863451938849,ingr-ingr
116,485,0.1023209250866242,ingr-ingr
427,530,0.20510006719485574,ingr-ingr
225,269,0.11269172287847765,ingr-ingr
29,144,0.1265744547065606,ingr-ingr
572,593,0.15704082177234352,ingr-ingr
125,337,0.2052236849287307,ingr-ingr
378,431,0.1443088956229058,ingr-ingr
144,304,0.11473593688574267,ingr-ingr
356,522,0.13296180927042292,ingr-ingr
122,160,0.12516590980582756,ingr-ingr
222,355,0.09789239317429016,ingr-ingr
132,143,0.13252836150121244,ingr-ingr
225,315,0.1527043870329451,ingr-ingr
39,156,0.08100988507128963,ingr-ingr
51,377,0.16453582441502018,ingr-ingr
373,403,0.06852904982469853,ingr-ingr
210,234,0.19002276999426013,ingr-ingr
36,142,0.2305970894248253,ingr-ingr
260,564,0.12107473280114245,ingr-ingr
367,389,0.1186539150234051,ingr-ingr
131,603,0.2287942152228063,ingr-ingr
244,496,0.1777374195420048,ingr-ingr
227,408,0.1610789047262261,ingr-ingr
29,540,0.21660968365987104,ingr-ingr
67,345,0.10871796685946844,ingr-ingr
160,463,0.1778949538241803,ingr-ingr
215,305,0.12393356192135956,ingr-ingr
234,522,0.1522141443009702,ingr-ingr
205,451,0.2695092540365455,ingr-ingr
131,350,0.2396963330148697,ingr-ingr
98,151,0.1969909831739832,ingr-ingr
26,424,0.13611998007298146,ingr-ingr
118,210,0.2015029495663868,ingr-ingr
45,274,0.09817697243153056,ingr-ingr
28,206,0.19567709113961376,ingr-ingr
216,543,0.11299946314761368,ingr-ingr
341,369,0.028265892783324007,ingr-ingr
37,104,0.3598468566769917,ingr-ingr
274,330,0.1555673914119483,ingr-ingr
43,369,0.21121653989220804,ingr-ingr
151,240,0.11874962335557088,ingr-ingr
120,562,0.16995640437635506,ingr-ingr
372,451,0.20221282856270764,ingr-ingr
135,289,0.12595053768775244,ingr-ingr
357,401,0.12771408405713022,ingr-ingr
267,602,0.21584252789626485,ingr-ingr
359,365,0.2288828230037959,ingr-ingr
362,403,0.0993291230177161,ingr-ingr
126,584,0.1908432949030387,ingr-ingr
