,node_id,name,id,node_type,is_hub
681,681,Phenethylamine,1001.0,food_comp,no_hub
682,682,"1,2-propanediol",1030.0,food_comp,no_hub
683,683,1-propanol,1031.0,food_comp,no_hub
684,684,propionic_acid,1032.0,food_comp,no_hub
685,685,Pyridine,1049.0,food_comp,no_hub
686,686,Pyruvic_acid,1060.0,food_comp,no_hub
687,687,dimethyl_sulfide,1068.0,food_comp,no_hub
688,688,succinic_acid,1110.0,food_comp,no_hub
689,689,sulfur_dioxide,1119.0,food_comp,no_hub
690,690,taurine,1123.0,food_comp,no_hub
691,691,thiamine,1130.0,food_comp,no_hub
692,692,4-Methyl-5-Thiazoleethanol,1136.0,food_comp,no_hub
693,693,toluene,1140.0,food_comp,no_hub
694,694,trimethylamine,1146.0,food_comp,no_hub
695,695,DL-Valine,1182.0,food_comp,no_hub
696,696,vanillin,1183.0,food_comp,no_hub
697,697,"4a(2H)-Naphthol,_octahydro-4,8a-dimethyl-",1213.0,food_comp,no_hub
698,698,"2,4-dihydroxybenzoic_acid",1491.0,food_comp,no_hub
699,699,DL-Liquiritigenin,1889.0,food_comp,no_hub
700,700,Acetovanillone,2214.0,food_comp,no_hub
701,701,Benzyl_Benzoate,2345.0,food_comp,no_hub
702,702,benzyl_isothiocyanate,2346.0,food_comp,no_hub
703,703,caffeine,2519.0,food_comp,no_hub
704,704,Cinchonidine,2757.0,food_comp,no_hub
705,705,Eucalyptol,2758.0,food_comp,no_hub
706,706,P-Cresol,2879.0,food_comp,no_hub
707,707,Decanoic_acid,2969.0,food_comp,no_hub
708,708,Nonivamide,2998.0,food_comp,no_hub
709,709,dibutyl_phthalate,3026.0,food_comp,no_hub
710,710,Benzophenone,3102.0,food_comp,no_hub
711,711,eugenol,3314.0,food_comp,no_hub
712,712,gingerol,3473.0,food_comp,no_hub
713,713,isopropanol,3776.0,food_comp,no_hub
714,714,lanatoside_C,3879.0,food_comp,no_hub
715,715,lauric_acid,3893.0,food_comp,no_hub
716,716,methoxsalen,4114.0,food_comp,no_hub
717,717,methyl_salicylate,4133.0,food_comp,no_hub
718,718,Myristicin,4276.0,food_comp,no_hub
719,719,"1-(4-{[4,5-dihydroxy-6-(hydroxymethyl)-3-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]oxan-2-yl]oxy}-2,6-dihydroxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)propan-1-one",4453.0,food_comp,no_hub
720,720,papaverine,4680.0,food_comp,no_hub
721,721,phloretin,4788.0,food_comp,no_hub
722,722,propyl_gallate,4947.0,food_comp,no_hub
723,723,resorcinol,5054.0,food_comp,no_hub
724,724,safrole,5144.0,food_comp,no_hub
725,725,stearic_acid,5281.0,food_comp,no_hub
726,726,theobromine,5429.0,food_comp,no_hub
727,727,triacetin,5541.0,food_comp,no_hub
728,728,tyramine,5610.0,food_comp,no_hub
729,729,10-Undecenoic_Acid,5634.0,food_comp,no_hub
730,730,D-Sorbitol,5780.0,food_comp,no_hub
731,731,L-aspartic_acid,5960.0,food_comp,no_hub
732,732,L-lysine,5962.0,food_comp,no_hub
733,733,Allyl_Isothiocyanate,5971.0,food_comp,no_hub
734,734,Tributyrin,6050.0,food_comp,no_hub
735,735,2-Phenylethanol,6054.0,food_comp,no_hub
736,736,Phlorizin,6072.0,food_comp,no_hub
737,737,L-phenylalanine,6140.0,food_comp,no_hub
738,738,Hexanal,6184.0,food_comp,no_hub
739,739,Thiamine_Hydrochloride,6202.0,food_comp,no_hub
740,740,Dimethyl_sulfone,6213.0,food_comp,no_hub
741,741,D-mannitol,6251.0,food_comp,no_hub
742,742,L-histidine,6274.0,food_comp,no_hub
743,743,1-Pentanol,6276.0,food_comp,no_hub
744,744,L-arginine,6322.0,food_comp,no_hub
745,745,Ethanamine,6341.0,food_comp,no_hub
746,746,Ethanethiol,6343.0,food_comp,no_hub
747,747,Dichloromethane,6344.0,food_comp,no_hub
748,748,Isopropylamine,6363.0,food_comp,no_hub
749,749,2-Propanethiol,6364.0,food_comp,no_hub
750,750,2-Methyl-2-Butanol,6405.0,food_comp,no_hub
751,751,Bornyl_Acetate,6448.0,food_comp,no_hub
752,752,3-Methyl-3-Pentanol,6493.0,food_comp,no_hub
753,753,Triethyl_Citrate,6506.0,food_comp,no_hub
754,754,Linalyl_isobutyrate,6532.0,food_comp,no_hub
755,755,Isophorone,6544.0,food_comp,no_hub
756,756,Linalool,6549.0,food_comp,no_hub
757,757,Isobutylamine,6558.0,food_comp,no_hub
758,758,2-Methyl-1-propanol,6560.0,food_comp,no_hub
759,759,Isobutyraldehyde,6561.0,food_comp,no_hub
760,760,2-Butanol,6568.0,food_comp,no_hub
761,761,2-Butanone,6569.0,food_comp,no_hub
762,762,Methyl_Acetate,6584.0,food_comp,no_hub
763,763,Isobutyric_Acid,6590.0,food_comp,no_hub
764,764,Camphene,6616.0,food_comp,no_hub
765,765,Alpha-Pinene,6654.0,food_comp,no_hub
766,766,80-71-7,6660.0,food_comp,no_hub
767,767,3-Methylindole,6736.0,food_comp,no_hub
768,768,Methyl_2-(methylamino)benzoate,6826.0,food_comp,no_hub
769,769,Isoamyl_salicylate,6874.0,food_comp,no_hub
770,770,Ethyl_2-aminobenzoate,6877.0,food_comp,no_hub
771,771,2-Ethylbutyric_Acid,6915.0,food_comp,no_hub
772,772,2-Furoic_Acid,6919.0,food_comp,no_hub
773,773,2-Acetylthiophene,6920.0,food_comp,no_hub
774,774,2-Isopropylphenol,6943.0,food_comp,no_hub
775,775,Guaiene,6949.0,food_comp,no_hub
776,776,"2',4'-Dimethylacetophenone",6985.0,food_comp,no_hub
777,777,2-Isopropyl-5-methylcyclohexanone,6986.0,food_comp,no_hub
778,778,Piperitone,6987.0,food_comp,no_hub
779,779,Pulegone,6988.0,food_comp,no_hub
780,780,Thymol,6989.0,food_comp,no_hub
781,781,Salicylaldehyde,6998.0,food_comp,no_hub
782,782,1-Methylnaphthalene,7002.0,food_comp,no_hub
783,783,"2,6-Dimethoxyphenol",7041.0,food_comp,no_hub
784,784,"1,2-Dimethoxybenzene",7043.0,food_comp,no_hub
785,785,Quinoline,7047.0,food_comp,no_hub
786,786,2-Methylnaphthalene,7055.0,food_comp,no_hub
787,787,6-Methylquinoline,7059.0,food_comp,no_hub
788,788,Biphenyl,7095.0,food_comp,no_hub
789,789,Methyleugenol,7127.0,food_comp,no_hub
790,790,Acetyleugenol,7136.0,food_comp,no_hub
791,791,2-Methoxy-4-Methylphenol,7144.0,food_comp,no_hub
792,792,2-Phenylpropanal,7146.0,food_comp,no_hub
793,793,Propiophenone,7148.0,food_comp,no_hub
794,794,Methyl_Benzoate,7150.0,food_comp,no_hub
795,795,Methyl_Nicotinate,7151.0,food_comp,no_hub
796,796,Ethyl_Benzoate,7165.0,food_comp,no_hub
797,797,Isopentyl_benzoate,7193.0,food_comp,no_hub
798,798,Phenethyl_benzoate,7194.0,food_comp,no_hub
799,799,Benzothiazole,7222.0,food_comp,no_hub
800,800,O-Xylene,7237.0,food_comp,no_hub
801,801,"1,2,4-Trimethylbenzene",7247.0,food_comp,no_hub
802,802,"3,4-Dimethylphenol",7249.0,food_comp,no_hub
803,803,"2,5-Dimethylphenol",7267.0,food_comp,no_hub
804,804,2-Methylbutyraldehyde,7284.0,food_comp,no_hub
805,805,3-Pentanone,7288.0,food_comp,no_hub
806,806,gamma-Butyrolactone,7302.0,food_comp,no_hub
807,807,Carvyl_Acetate,7335.0,food_comp,no_hub
808,808,2-Methylpentanoic_acid,7341.0,food_comp,no_hub
809,809,Ethyl_Isobutyrate,7342.0,food_comp,no_hub
810,810,Ethyl_Lactate,7344.0,food_comp,no_hub
811,811,Isobutyl_isobutyrate,7351.0,food_comp,no_hub
812,812,Butyl_isobutyrate,7353.0,food_comp,no_hub
813,813,2-Ethylbutanal,7359.0,food_comp,no_hub
814,814,Tetrahydrofurfuryl_Alcohol,7360.0,food_comp,no_hub
815,815,Furfuryl_Alcohol,7361.0,food_comp,no_hub
816,816,2-Furaldehyde,7362.0,food_comp,no_hub
817,817,Furfuryl_mercaptan,7363.0,food_comp,no_hub
818,818,Thiophene-2-carbaldehyde,7364.0,food_comp,no_hub
819,819,4-tert-Butylphenol,7393.0,food_comp,no_hub
820,820,1-Phenylethanol,7409.0,food_comp,no_hub
821,821,Acetophenone,7410.0,food_comp,no_hub
822,822,Carveol,7438.0,food_comp,no_hub
823,823,Carvone,7439.0,food_comp,no_hub
824,824,Methyl_4-hydroxybenzoate,7456.0,food_comp,no_hub
825,825,p-Menthane,7459.0,food_comp,no_hub
826,826,Alpha-Phellandrene,7460.0,food_comp,no_hub
827,827,Gamma-Terpinene,7461.0,food_comp,no_hub
828,828,Alpha-Terpinene,7462.0,food_comp,no_hub
829,829,P-Cymene,7463.0,food_comp,no_hub
830,830,4-Isopropylphenol,7465.0,food_comp,no_hub
831,831,4'-Hydroxyacetophenone,7469.0,food_comp,no_hub
832,832,4'-Methoxyacetophenone,7476.0,food_comp,no_hub
833,833,4-Methoxybenzoic_Acid,7478.0,food_comp,no_hub
834,834,Styrene,7501.0,food_comp,no_hub
835,835,Benzyl_Mercaptan,7509.0,food_comp,no_hub
836,836,Anisole,7519.0,food_comp,no_hub
837,837,Thioanisole,7520.0,food_comp,no_hub
838,838,2-Ethylpyridine,7523.0,food_comp,no_hub
839,839,2-Methyl-1-phenyl-2-propanol,7531.0,food_comp,no_hub
840,840,Methyl_Phenylacetate,7559.0,food_comp,no_hub
841,841,Diphenyl_oxide,7583.0,food_comp,no_hub
842,842,Ethyl_Phenylacetate,7590.0,food_comp,no_hub
843,843,102-19-2,7600.0,food_comp,no_hub
844,844,Methyl_3-phenylpropionate,7643.0,food_comp,no_hub
845,845,Benzyl_isobutyrate,7646.0,food_comp,no_hub
846,846,Benzyl_butyrate,7650.0,food_comp,no_hub
847,847,Benzyl_isovalerate,7651.0,food_comp,no_hub
848,848,Phenethyl_acetate,7654.0,food_comp,no_hub
849,849,Phenethyl_isobutyrate,7655.0,food_comp,no_hub
850,850,Benzyl_ether,7657.0,food_comp,no_hub
851,851,Phenethyl_butyrate,7658.0,food_comp,no_hub
852,852,103-61-7,7664.0,food_comp,no_hub
853,853,4-Methoxybenzyl_acetate,7695.0,food_comp,no_hub
854,854,104-50-7,7704.0,food_comp,no_hub
855,855,3-Phenylpropanal,7707.0,food_comp,no_hub
856,856,Benzyl_formate,7708.0,food_comp,no_hub
857,857,gamma-Nonanolactone,7710.0,food_comp,no_hub
858,858,2-Phenylethyl_formate,7711.0,food_comp,no_hub
859,859,Gamma-undecalactone,7714.0,food_comp,no_hub
860,860,2-Ethylhexan-1-ol,7720.0,food_comp,no_hub
861,861,p-Tolualdehyde,7725.0,food_comp,no_hub
862,862,5-Ethyl-2-methylpyridine,7728.0,food_comp,no_hub
863,863,4-Methylanisole,7731.0,food_comp,no_hub
864,864,4-Methoxybenzyl_Alcohol,7738.0,food_comp,no_hub
865,865,gamma-Heptalactone,7742.0,food_comp,no_hub
866,866,Ethyl_Propionate,7749.0,food_comp,no_hub
867,867,3-Methylvaleric_acid,7755.0,food_comp,no_hub
868,868,Diethyl_Malonate,7761.0,food_comp,no_hub
869,869,Ethyl_Butyrate,7762.0,food_comp,no_hub
870,870,Acetal,7765.0,food_comp,no_hub
871,871,Propyl_butyrate,7770.0,food_comp,no_hub
872,872,Isoamyl_propionate,7772.0,food_comp,no_hub
873,873,Isobutyl_hexanoate,7775.0,food_comp,no_hub
874,874,Citronellyl_formate,7778.0,food_comp,no_hub
875,875,"3,7-Dimethyl-1-octanol",7792.0,food_comp,no_hub
876,876,Citronellal,7794.0,food_comp,no_hub
877,877,Isoamyl_butyrate,7795.0,food_comp,no_hub
878,878,Ethyl_Heptanoate,7797.0,food_comp,no_hub
879,879,Ethyl_Octanoate,7799.0,food_comp,no_hub
880,880,Ethyl_dodecanoate,7800.0,food_comp,no_hub
881,881,3-Heptanone,7802.0,food_comp,no_hub
882,882,Propyl_Propionate,7803.0,food_comp,no_hub
883,883,P-Xylene,7809.0,food_comp,no_hub
884,884,Dimethyl_Succinate,7820.0,food_comp,no_hub
885,885,Methyl_Hexanoate,7824.0,food_comp,no_hub
886,886,Methyl_Heptanoate,7826.0,food_comp,no_hub
887,887,Acrolein,7847.0,food_comp,no_hub
888,888,1-Propanethiol,7848.0,food_comp,no_hub
889,889,Propylamine,7852.0,food_comp,no_hub
890,890,Allyl_Alcohol,7858.0,food_comp,no_hub
891,891,Hydroxycitronellal,7888.0,food_comp,no_hub
892,892,Isoamylamine,7894.0,food_comp,no_hub
893,893,2-Pentanone,7895.0,food_comp,no_hub
894,894,"1,3-Butanediol",7896.0,food_comp,no_hub
895,895,4-Methyl-2-pentanone,7909.0,food_comp,no_hub
896,896,Isopropyl_Acetate,7915.0,food_comp,no_hub
897,897,Acetic_Anhydride,7918.0,food_comp,no_hub
898,898,gamma-Valerolactone,7921.0,food_comp,no_hub
899,899,M-Xylene,7929.0,food_comp,no_hub
900,900,"2,6-Dimethylpyridine",7937.0,food_comp,no_hub
901,901,"2,6-Dimethylpyrazine",7938.0,food_comp,no_hub
902,902,Dimethyl_malonate,7943.0,food_comp,no_hub
903,903,Ethyl_Isovalerate,7945.0,food_comp,no_hub
904,904,Mesitylene,7947.0,food_comp,no_hub
905,905,"2,6-Dimethyl-4-heptanol",7957.0,food_comp,no_hub
906,906,"2,6-Dimethyl-4-heptanone",7958.0,food_comp,no_hub
907,907,Methylcyclohexane,7962.0,food_comp,no_hub
908,908,Chlorobenzene,7964.0,food_comp,no_hub
909,909,Cyclohexanol,7966.0,food_comp,no_hub
910,910,Cyclohexanone,7967.0,food_comp,no_hub
911,911,2-Methylpyridine,7975.0,food_comp,no_hub
912,912,2-Methylpyrazine,7976.0,food_comp,no_hub
913,913,Butyl_Isovalerate,7981.0,food_comp,no_hub
914,914,Butyl_butyrate,7983.0,food_comp,no_hub
915,915,Valeric_acid,7991.0,food_comp,no_hub
916,916,Propyl_acetate,7997.0,food_comp,no_hub
917,917,Pentane,8003.0,food_comp,no_hub
918,918,Butylamine,8007.0,food_comp,no_hub
919,919,1-Butanethiol,8012.0,food_comp,no_hub
920,920,Diethylamine,8021.0,food_comp,no_hub
921,921,Ethyl_Formate,8025.0,food_comp,no_hub
922,922,Pyrrole,8027.0,food_comp,no_hub
923,923,Isobutyl_Acetate,8038.0,food_comp,no_hub
924,924,Isopropyl_Myristate,8042.0,food_comp,no_hub
925,925,Ethyl_Decanoate,8048.0,food_comp,no_hub
926,926,2-Heptanone,8051.0,food_comp,no_hub
927,927,Isopentyl_formate,8052.0,food_comp,no_hub
928,928,Hexane,8058.0,food_comp,no_hub
929,929,Amylamine,8060.0,food_comp,no_hub
930,930,Pentanal,8063.0,food_comp,no_hub
931,931,Propyl_Formate,8073.0,food_comp,no_hub
932,932,Diethyl_Disulfide,8077.0,food_comp,no_hub
933,933,Piperidine,8082.0,food_comp,no_hub
934,934,Methyl_octanoate,8091.0,food_comp,no_hub
935,935,Octan-2-one,8093.0,food_comp,no_hub
936,936,Heptanoic_Acid,8094.0,food_comp,no_hub
937,937,1-Hexanol,8103.0,food_comp,no_hub
938,938,1-Hexanethiol,8106.0,food_comp,no_hub
939,939,Propyl_sulfide,8118.0,food_comp,no_hub
940,940,Ethyl_Stearate,8122.0,food_comp,no_hub
941,941,1-Heptanol,8129.0,food_comp,no_hub
942,942,Heptanal,8130.0,food_comp,no_hub
943,943,Methyl_Dodecanoate,8139.0,food_comp,no_hub
944,944,Nonane,8141.0,food_comp,no_hub
945,945,Nonanoic_Acid,8158.0,food_comp,no_hub
946,946,Heptyl_acetate,8159.0,food_comp,no_hub
947,947,2-Undecanone,8163.0,food_comp,no_hub
948,948,Octyl_acetate,8164.0,food_comp,no_hub
949,949,Decyl_Acetate,8167.0,food_comp,no_hub
950,950,Heptyl_formate,8169.0,food_comp,no_hub
951,951,1-Decanol,8174.0,food_comp,no_hub
952,952,Decanal,8175.0,food_comp,no_hub
953,953,Undecanoic_Acid,8180.0,food_comp,no_hub
954,954,Methyl_Palmitate,8181.0,food_comp,no_hub
955,955,Dodecane,8182.0,food_comp,no_hub
956,956,1-Undecanol,8184.0,food_comp,no_hub
957,957,Undecanal,8186.0,food_comp,no_hub
958,958,10-Undecenal,8187.0,food_comp,no_hub
959,959,1-Dodecanol,8193.0,food_comp,no_hub
960,960,Dodecanal,8194.0,food_comp,no_hub
961,961,Methyl_Stearate,8201.0,food_comp,no_hub
962,962,Dodecyl_Acetate,8205.0,food_comp,no_hub
963,963,Eicosane,8222.0,food_comp,no_hub
964,964,2-Methyl-3-Buten-2-Ol,8257.0,food_comp,no_hub
965,965,Linalyl_Acetate,8294.0,food_comp,no_hub
966,966,2-Methylbutanoic_acid,8314.0,food_comp,no_hub
967,967,Benzyl_Salicylate,8363.0,food_comp,no_hub
968,968,Ethyl_salicylate,8365.0,food_comp,no_hub
969,969,Maltol,8369.0,food_comp,no_hub
970,970,2'-Hydroxyacetophenone,8375.0,food_comp,no_hub
971,971,Isoquinoline,8405.0,food_comp,no_hub
972,972,"3,4-Dimethoxybenzaldehyde",8419.0,food_comp,no_hub
973,973,1-Phenylethyl_propionate,8432.0,food_comp,no_hub
974,974,Piperonal,8438.0,food_comp,no_hub
975,975,Cyclopentanone,8452.0,food_comp,no_hub
976,976,Vanillic_acid,8468.0,food_comp,no_hub
977,977,Methyl_4-Methoxybenzoate,8499.0,food_comp,no_hub
978,978,4'-Methylacetophenone,8500.0,food_comp,no_hub
979,979,Methyl_Anthranilate,8635.0,food_comp,no_hub
980,980,Syringaldehyde,8655.0,food_comp,no_hub
981,981,2-Methoxybenzaldehyde,8658.0,food_comp,no_hub
982,982,Butyl_Benzoate,8698.0,food_comp,no_hub
983,983,2-Methylbenzenethiol,8712.0,food_comp,no_hub
984,984,2-Methyl-1-Butanol,8723.0,food_comp,no_hub
985,985,Butyl_Lactate,8738.0,food_comp,no_hub
986,986,Beta-Terpineol,8748.0,food_comp,no_hub
987,987,"3,4-Dihydroxybenzaldehyde",8768.0,food_comp,no_hub
988,988,Benzyl_Acetate,8785.0,food_comp,no_hub
989,989,Phenylethyl_isovalerate,8792.0,food_comp,no_hub
990,990,Estragole,8815.0,food_comp,no_hub
991,991,Ethyl_Acrylate,8821.0,food_comp,no_hub
992,992,Citronellyl_propionate,8834.0,food_comp,no_hub
993,993,Citronellyl_butyrate,8835.0,food_comp,no_hub
994,994,Citronellol,8842.0,food_comp,no_hub
995,995,Ethyl_Acetate,8857.0,food_comp,no_hub
996,996,Mesityl_Oxide,8858.0,food_comp,no_hub
997,997,Hydroxycitronellal_dimethyl_acetal,8863.0,food_comp,no_hub
998,998,ethyl_acetoacetate,8868.0,food_comp,no_hub
999,999,Hexanoic_Acid,8892.0,food_comp,no_hub
1000,1000,Heptane,8900.0,food_comp,no_hub
1001,1001,Isopropyl_Palmitate,8907.0,food_comp,no_hub
1002,1002,Hexyl_acetate,8908.0,food_comp,no_hub
1003,1003,1-Nonanol,8914.0,food_comp,no_hub
1004,1004,Nonyl_Acetate,8918.0,food_comp,no_hub
1005,1005,4-Methoxyphenol,9015.0,food_comp,no_hub
1006,1006,"1,4-Dimethoxybenzene",9016.0,food_comp,no_hub
1007,1007,Citronellyl_acetate,9017.0,food_comp,no_hub
1008,1008,"1,3-Dimethoxybenzene",9025.0,food_comp,no_hub
1009,1009,Cianidanol,9064.0,food_comp,no_hub
1010,1010,Thiazole,9256.0,food_comp,no_hub
1011,1011,Pyrazine,9261.0,food_comp,no_hub
1012,1012,Piperonyl_Acetate,9473.0,food_comp,no_hub
1013,1013,3-Acetylpyridine,9589.0,food_comp,no_hub
1014,1014,Diethyl_sulfide,9609.0,food_comp,no_hub
1015,1015,6-Methyl-5-Hepten-2-One,9862.0,food_comp,no_hub
1016,1016,beta-Cyclocitral,9895.0,food_comp,no_hub
1017,1017,"1,4-Cineole",10106.0,food_comp,no_hub
1018,1018,483-77-2,10224.0,food_comp,no_hub
1019,1019,Dillapiole,10231.0,food_comp,no_hub
1020,1020,Elemicin,10248.0,food_comp,no_hub
1021,1021,Thymoquinone,10281.0,food_comp,no_hub
1022,1022,Piperitol,10282.0,food_comp,no_hub
1023,1023,2(5H)-Furanone,10341.0,food_comp,no_hub
1024,1024,Carvomenthone,10362.0,food_comp,no_hub
1025,1025,Carvacrol,10364.0,food_comp,no_hub
1026,1026,2-(4-Hydroxyphenyl)ethanol,10393.0,food_comp,no_hub
1027,1027,Citronellic_acid,10402.0,food_comp,no_hub
1028,1028,(E)-.beta.-Farnesene,10407.0,food_comp,no_hub
1029,1029,"6,10,14-Trimethylpentadecan-2-one",10408.0,food_comp,no_hub
1030,1030,Isovaleric_Acid,10430.0,food_comp,no_hub
1031,1031,3-methylthiopropanol,10448.0,food_comp,no_hub
1032,1032,"1,3-Dithiane",10451.0,food_comp,no_hub
1033,1033,"1,4-Dithiane",10452.0,food_comp,no_hub
1034,1034,"Bicyclo[2.2.1]heptane,_2-methyl-3-methylene-2-(4-methyl-3-pentenyl)-,_(1S-exo)-",10534.0,food_comp,no_hub
1035,1035,Isobutyl_mercaptan,10558.0,food_comp,no_hub
1036,1036,Myrtenol,10582.0,food_comp,no_hub
1037,1037,Bisabolol,10586.0,food_comp,no_hub
1038,1038,Apiole,10659.0,food_comp,no_hub
1039,1039,Flavone,10680.0,food_comp,no_hub
1040,1040,2-Isopropyltoluene,10703.0,food_comp,no_hub
1041,1041,2-Methylbenzaldehyde,10722.0,food_comp,no_hub
1042,1042,7-Methoxycoumarin,10748.0,food_comp,no_hub
1043,1043,"1,1-Dimethoxyethane",10795.0,food_comp,no_hub
1044,1044,2-Methylfuran,10797.0,food_comp,no_hub
1045,1045,M-Cymene,10812.0,food_comp,no_hub
1046,1046,1-(4-Methylphenyl)ethanol,10817.0,food_comp,no_hub
1047,1047,Perilla_alcohol,10819.0,food_comp,no_hub
1048,1048,3-Ethylpyridine,10823.0,food_comp,no_hub
1049,1049,(Ethoxymethyl)benzene,10873.0,food_comp,no_hub
1050,1050,Ethyl_pentanoate,10882.0,food_comp,no_hub
1051,1051,Ethyl_Levulinate,10883.0,food_comp,no_hub
1052,1052,Isobutyl_butyrate,10885.0,food_comp,no_hub
1053,1053,Pentyl_Hexanoate,10886.0,food_comp,no_hub
1054,1054,Pentyl_Butyrate,10890.0,food_comp,no_hub
1055,1055,Isobutyl_propionate,10895.0,food_comp,no_hub
1056,1056,"1,2-Ethanedithiol",10902.0,food_comp,no_hub
1057,1057,Isoamyl_mercaptan,10925.0,food_comp,no_hub
1058,1058,"3,3-Dimethylacrylic_acid",10931.0,food_comp,no_hub
1059,1059,"2,4-Dimethylthiazole",10934.0,food_comp,no_hub
1060,1060,"1,3-Dichlorobenzene",10943.0,food_comp,no_hub
1061,1061,Isobutyl_Formate,10957.0,food_comp,no_hub
1062,1062,Ethyl_isothiocyanate,10966.0,food_comp,no_hub
1063,1063,Myrcenol,10975.0,food_comp,no_hub
1064,1064,2-Heptanol,10976.0,food_comp,no_hub
1065,1065,Dibutyl_sulfide,11002.0,food_comp,no_hub
1066,1066,Tetradecanoic_acid,11005.0,food_comp,no_hub
1067,1067,Hexadecane,11006.0,food_comp,no_hub
1068,1068,3-Thujanone,11027.0,food_comp,no_hub
1069,1069,Methyl_Isobutyrate,11039.0,food_comp,no_hub
1070,1070,Methyl_Propionate,11124.0,food_comp,no_hub
1071,1071,2-Methylthiophene,11126.0,food_comp,no_hub
1072,1072,Linamarin,11128.0,food_comp,no_hub
1073,1073,Beta-Phellandrene,11142.0,food_comp,no_hub
1074,1074,Methyl_isovalerate,11160.0,food_comp,no_hub
1075,1075,Methyl_Isothiocyanate,11167.0,food_comp,no_hub
1076,1076,Methyl_Thiocyanate,11168.0,food_comp,no_hub
1077,1077,3-Methyl-2-Buten-1-Ol,11173.0,food_comp,no_hub
1078,1078,Propyl_Isovalerate,11176.0,food_comp,no_hub
1079,1079,Terpinen-4-ol,11230.0,food_comp,no_hub
1080,1080,3-Methyl-2-Butanone,11251.0,food_comp,no_hub
1081,1081,2-Methyl-3-Pentanone,11265.0,food_comp,no_hub
1082,1082,"2,6-Dimethylphenol",11335.0,food_comp,no_hub
1083,1083,"1-Phenyl-1,2-Propanedione",11363.0,food_comp,no_hub
1084,1084,"Octane-2,3-dione",11449.0,food_comp,no_hub
1085,1085,Terpinolene,11463.0,food_comp,no_hub
1086,1086,gamma-Terpineol,11467.0,food_comp,no_hub
1087,1087,1-Terpineol,11468.0,food_comp,no_hub
1088,1088,3-Methyl-1-Pentanol,11508.0,food_comp,no_hub
1089,1089,3-Hexanone,11509.0,food_comp,no_hub
1090,1090,Isobutyl_Isovalerate,11514.0,food_comp,no_hub
1091,1091,3-Heptanol,11520.0,food_comp,no_hub
1092,1092,"cis-1,4-Dimethylcyclohexane",11523.0,food_comp,no_hub
1093,1093,3-Octanol,11527.0,food_comp,no_hub
1094,1094,Butyl_propionate,11529.0,food_comp,no_hub
1095,1095,2-Methyl-2-Pentanol,11543.0,food_comp,no_hub
1096,1096,3-Methylbutanal,11552.0,food_comp,no_hub
1097,1097,alpha-Angelica_lactone,11559.0,food_comp,no_hub
1098,1098,3-Methylcyclohexanone,11567.0,food_comp,no_hub
1099,1099,3-Methoxybenzaldehyde,11569.0,food_comp,no_hub
1100,1100,Levulinic_Acid,11579.0,food_comp,no_hub
1101,1101,2-Hexanone,11583.0,food_comp,no_hub
1102,1102,Acetoxyacetone,11593.0,food_comp,no_hub
1103,1103,Butyl_isothiocyanate,11613.0,food_comp,no_hub
1104,1104,Butyl_Formate,11614.0,food_comp,no_hub
1105,1105,Diallyl_Sulfide,11617.0,food_comp,no_hub
1106,1106,2-Tridecanone,11622.0,food_comp,no_hub
1107,1107,Octadecane,11635.0,food_comp,no_hub
1108,1108,3-Methyl-2-Butanol,11732.0,food_comp,no_hub
1109,1109,"2,3-Pentanedione",11747.0,food_comp,no_hub
1110,1110,Methyl_2-furoate,11902.0,food_comp,no_hub
1111,1111,1-Penten-3-Ol,12020.0,food_comp,no_hub
1112,1112,Ethyl_Pyruvate,12041.0,food_comp,no_hub
1113,1113,Isopropyl_Isobutyrate,12044.0,food_comp,no_hub
1114,1114,Dihydrocarveol,12072.0,food_comp,no_hub
1115,1115,5-Methylfurfural,12097.0,food_comp,no_hub
1116,1116,3-Methylbenzaldehyde,12105.0,food_comp,no_hub
1117,1117,Cyclohexyl_Acetate,12146.0,food_comp,no_hub
1118,1118,Furfuryl_acetate,12170.0,food_comp,no_hub
1119,1119,3-Hexanol,12178.0,food_comp,no_hub
1120,1120,Methyl_butyrate,12180.0,food_comp,no_hub
1121,1121,Methyl_Valerate,12206.0,food_comp,no_hub
1122,1122,2-Methylbutyl_Acetate,12209.0,food_comp,no_hub
1123,1123,Ethyl_methyl_sulfide,12230.0,food_comp,no_hub
1124,1124,Dimethyl_disulfide,12232.0,food_comp,no_hub
1125,1125,Isopropyl_Formate,12257.0,food_comp,no_hub
1126,1126,"2,5-Dimethylfuran",12266.0,food_comp,no_hub
1127,1127,2-Pentyl_Acetate,12278.0,food_comp,no_hub
1128,1128,Propyl_Hexanoate,12293.0,food_comp,no_hub
1129,1129,Butyl_hexanoate,12294.0,food_comp,no_hub
1130,1130,2-Hexanol,12297.0,food_comp,no_hub
1131,1131,Ethyl_Undecanoate,12327.0,food_comp,no_hub
1132,1132,5-Methylhexanoic_Acid,12344.0,food_comp,no_hub
1133,1133,Amyl_acetate,12348.0,food_comp,no_hub
1134,1134,Ethyl_Palmitate,12366.0,food_comp,no_hub
1135,1135,2-Nonanol,12367.0,food_comp,no_hub
1136,1136,Dipropyl_disulfide,12377.0,food_comp,no_hub
1137,1137,Tridecane,12388.0,food_comp,no_hub
